Volume [mm^3]],Mass [mg],Feret Diameter 1 [mm],Feret Diameter 2 [mm]
0.041650589670421949,0.072387281832267392,0.086653211383012019,0.36842975865675237
0.0082002318102566037,0.033011384128968542,0.15169432866648003,0.34970622381023142
0.0040533145854037451,0.0045817531608780496,0.36058721232920871,0.28016306782464745
0.0036919966034935927,1.5216916513091392,0.20828529197403234,0.67751769467218692
0.03950405612550164,0.054124649980001376,0.072298690978428976,0.19236460854132867
0.00036417422324359189,0.0073067459362703277,0.019946923736217849,0.61686524972314805
0.013633923554332475,0.0044078613293691863,0.33580733339402369,0.62507996847625324
0.063843747632298942,0.025197779086266917,0.038590972868784885,0.64588875484147878
0.033935887066592799,0.011917461155442212,0.29062499824658045,0.98478808982664456
0.017362771234688851,0.0039727154071036918,0.20086260213438759,0.89875919438834329
0.31518575698496176,0.021349704988380649,0.065234377813769603,0.19144309956460406
0.0099685303420878734,0.038270682388813308,0.016963689896007366,0.9087302083854325
0.00096138840029886337,0.022062357844262349,0.076231108314343918,0.32290525254846986
0.0038909047319759362,0.45643735499690474,0.10349917651465422,0.84634507607718401
0.0077265737537254272,0.110917635632375,0.080792737291516897,0.65562730982374429
0.024787472241189094,0.0045442341156263872,0.0095129809688261745,0.49166505215165301
0.0062072819509788081,6.4385690556752575,0.085385051603932033,0.44533962094736618
0.00068832713404783639,0.28124092918240351,0.16339269483536489,1.0347882710120602
0.030635992906313258,0.088499207399267699,0.079240351710181275,0.33167663998031993
0.29623159230462071,0.68283711052524354,0.54250096395855374,0.39526974656893893
0.0092632406762692583,0.017092125227818483,0.13737632190326199,0.33035593440248101
0.011453743588007466,1.4633506443783175,0.038024381432167763,0.98902803891023339
0.0060942003284645005,0.048840326920399774,0.11810546229790173,0.54884809315495864
0.00085069452291087772,0.13149389922099811,0.20667273046825813,0.31103397017048101
0.0053820985121568795,0.014945546055376329,0.44853789280573708,0.36936526637798045
0.02096406056475528,0.0039774670187587352,0.14789047449633108,0.43886457787584637
0.020998850647391213,0.006236289211424194,0.089787180553450724,0.32927158713017046
0.034460351594782425,0.0020283002075018081,0.19921103967497575,1.4062549317743132
0.13534658989277065,0.0032780355076620737,0.072726611817700307,0.29473618536211688
0.00094953966933473629,0.00083298167567858231,0.31279116232373427,0.49098934135225475
0.0010357352802174218,0.00045523757524633775,0.075652896441550793,0.89977067407681122
0.064046481960534321,0.0067868461306228424,0.077020958288139971,0.95714739407076399
0.0081467821972734666,0.00022515087870200406,0.13082980681845871,0.75434108974280445
0.053332076422565905,0.0018768294598939844,0.097415478292694993,0.41582390487842469
0.0035871307482289267,0.0013265012589535573,0.10298538736310078,0.33439386617989125
0.012707280722065582,0.0037193257520498845,0.35425743707820118,0.74572846232534806
0.0089020549134721239,0.044903669685463811,0.32133837532214249,0.27516833215243064
0.0048886875345108037,0.02352922999436111,0.0082731534767458877,0.2149978972388964
0.0040892794975214081,0.13591959630657252,0.067509480905405164,1.1213983667747125
0.0085088076925719479,1.7249743908451936,0.28266503875089272,0.51565681738870994
0.0015606558462917814,1.6234654464375577,0.25808568639721402,0.46215989007771491
0.028126248552647705,0.012969918066887519,0.056969336691408246,0.43472316633951541
0.0017737948434114349,0.008712676854610921,0.36885600687391618,0.3749334628125951
0.0035778555963760462,0.031693181230992927,0.13850754367466436,0.32540342507928782
0.028253827051712584,1.5214697786817013,0.081003445856136211,0.18203816702793141
0.25840582227091452,0.088686323579543286,0.012141159031007322,0.60917478809127501
0.0067728821886747096,0.10544165864119733,0.072288383265435963,0.49892961739762703
0.0047268146094654002,0.014453879672706258,0.057911215664419646,0.71027384610725885
0.0020167785528033646,0.020269945921142805,0.75636942933280771,0.46026520034827995
0.0012874713870576213,0.14431349387612558,0.083743604107415631,0.44355372383925989
0.00283685690791848,0.002160225453957919,0.13154960409209993,0.62266203041402202
0.008749275261106023,0.11115837153500846,0.1696727360358781,0.59455570059892837
0.081482618464019066,0.20478118741971052,0.095440467045158767,0.35428285156355049
0.010930692792635165,0.030000139503072461,0.025074932158808245,0.24103408578169647
0.012890810385747695,1.0921650641191409,0.15089490422647889,0.79850875359113149
0.0085650949134554143,0.22551357053614648,0.12839352840744286,0.27297043566428503
0.037832896390883691,0.2827590383281704,0.014804727605025424,0.71013269642359611
0.03470808116969757,0.0069990669750531875,0.045080015014714793,0.38427013963815188
0.0308574735225653,0.00049356230764761215,0.13770606591184251,0.52869309919022467
0.0306809874585817,0.0052088263794664311,0.050822140820365708,1.3618766208363029
0.0017564388585173916,0.0051257918318056489,0.48553459111997771,0.69678121432256412
0.0080101954717286452,0.049304698593569278,0.023052792251443566,0.42078576906845938
0.0047186040332021888,1.1262337797515738,0.019386713726070624,0.64775659621368742
0.025357904202062267,0.013800157466494999,0.15480158578139369,0.33374600348253458
0.0020196775942597752,0.0018779929424291059,0.071539708437556623,0.37102229885338878
0.024214854330701814,0.047005680551561374,0.096853495294654451,0.92179570829098978
0.0052588038042172703,0.0089839168397155313,0.052896798144094988,0.17684255042337657
0.021351940366115346,0.043457465605021575,0.16119769524256727,0.78904649810268279
0.0019774368917902011,0.0074491990372608941,0.60040341794730878,0.35063857201282961
0.02302769204219245,0.044284146245785951,0.014995557536201303,0.77888369164555482
0.0039131519782312192,0.3550894247104166,0.018257553000960918,0.39727173574291391
0.071044078582122708,0.0040120833173097371,0.036168638849025665,0.64943785409458565
0.01306797627615759,0.0217660842402503,0.087162795344119803,0.24951379652974612
0.001050993575854245,0.047110660365640364,0.10452591311963177,0.57320751583659213
0.00026846995966933756,0.24735961083105043,0.017562238564834357,0.20807721123884837
0.0076628542935133137,0.010561388690807721,0.040906176947693995,0.67243321789300059
0.034154341988180945,0.0037292121621848493,0.012960807224794035,0.23049607736119249
0.0027115417625521109,0.00055800388308676382,0.020410770528244422,0.22967304635188449
0.054165108271305287,0.073288126530207054,0.081165573134274069,0.58742601195268351
0.0021479148575681353,0.024221502154112638,0.044454870928184641,0.69504281062572981
0.23770039345771646,0.081324606841915711,0.010526040636093244,0.52382251455925311
0.15284503084341508,0.038239526005249519,0.13154276336983578,0.55804018420939194
0.00090654253385735349,0.010975947244567486,0.12816389759794472,0.20688563236016111
0.08134117649850503,0.026704691221554586,0.1018720583441977,0.49247927986317769
0.03943025319235037,0.09848054451118049,0.054803941313775549,0.76806251543955917
0.13104257615615172,0.12700600799320608,0.082600764379401698,0.31531491606212614
0.013810373727912769,1.0104252667333158,0.096390202243653383,0.51767480172685931
0.048513531692040479,0.78911561242391215,0.039013604663743089,1.0939889895503847
0.00039087369217684381,0.002431613749752936,0.10497651381702372,0.22008314155950148
0.0080579149083485884,0.0023299179166878787,0.049843591872515497,0.39660353408709115
0.020437399311340233,0.0042438500052369692,0.11849259717973516,0.39335475884152515
0.00073562547009843658,0.0026413616760014294,0.15969500754534116,0.26273087075043067
0.0010753567321727219,0.038217765165818832,0.38359439528554612,0.64699604475644112
0.014208143647651605,0.0031128445230540285,0.0417886902971897,0.73292940620184999
0.008317191947244805,0.057998618338868824,0.16350750888892795,0.66507892597484219
0.0021745053791444504,0.23045596847486791,0.062009138798427524,0.58925976144614356
0.0020636728745264581,0.0064661376893686536,0.19423171041316137,0.55110996801063372
0.0006913942247665152,0.0075872711906495756,0.26444016547269505,0.65213240040385656
0.019746619927906908,0.000206015222362011,0.028474413428147008,0.34812782524865576
0.019130808955593076,0.0013995057547364718,0.033221936166439911,0.38788608968052268
0.008050708564814173,0.027102827642522087,0.017840327246520703,0.35341004643760787
0.00074074258453052356,0.0057439988462587906,0.053586744557034403,0.68172913472239338
0.0032366829525813053,0.021386902825357577,0.036351681306879845,0.43860191554895001
0.030366590692188444,0.041203362029758279,0.042120627969696275,0.18617824344954384
0.0039537027487191604,0.0016890164736090311,0.093433102048168723,0.3624669300667373
0.0067304051107799721,0.08202343315044508,0.16892920549419108,0.68354514593788629
0.0019388595866135726,0.017866955734420466,0.022546190881135096,0.54500858382107764
0.012803725247110292,0.4429543777534023,0.064067350945342133,0.64150403629125052
0.021135331672776789,0.77374319924262713,0.019174232047117171,0.7673898690602583
0.0073530100580410053,0.0085564691000441801,0.17299312387178192,0.53409853320199985
0.001227035567416641,0.0068725903123594131,0.065478391579664078,0.77793237484165245
0.0042682396806797201,0.012198679649243274,0.083643694625808729,0.68291983201181305
0.0042194690439902229,0.00014844193808364087,0.21034112415129053,0.29585740735820232
0.014744100123270631,0.12446213688905264,0.068385535214460627,0.79300173091775672
0.00063721652340064609,0.020954188504310911,0.13947250599900979,0.35678708412661453
0.033991822338888304,0.00071686343643369255,0.051534065025729395,0.84176239311050249
0.01363938120504914,0.0081573698090582972,0.11658061678621157,0.49702729840372356
0.0056455877762143173,0.0039699065032534299,0.39801636140636865,0.66868763110287976
0.018318387191501969,0.019904960463121044,0.17049379730037706,0.62134037672315701
0.0095002716898465716,0.00018107589869976957,0.22651658830041743,0.44897128571988426
0.077820065544629807,1.6590328907476304,0.01015752040185112,0.45354912174198547
0.018564256474721597,0.37658514836033502,0.059764300493268037,0.34567589326212694
0.12190587531393667,0.48537088155705344,0.19325376902016289,0.35925429066147485
0.0099200110067351171,0.00035726727815747522,0.13568944386522694,0.35362897356359652
0.0011020734496092943,0.0020699409682551273,0.043800635845161653,0.95454136913965548
0.04044819637875513,0.21214532531864866,0.12579024214849061,0.51340645769855509
0.0012365851365609898,0.0048960712443058014,0.077679903780920295,0.3524558001448731
0.029351693478762195,1.3074862570260941,0.098759077128528924,0.41385113859943345
0.010218240493024363,0.0033655371333399155,0.034848778474770359,0.37804780575127045
0.00078016896750864701,0.0083269576399724703,0.16427189750762278,0.31550468586707942
0.021699950970713793,0.048187710215354555,0.18815167565769944,0.57756236098488756
0.0045898265296141771,0.0019333944162443109,0.12781747078755093,0.24514878580001676
0.0026491117447890998,0.016071898380027302,0.065753273699842074,0.57668088309665055
0.0020365615221373391,0.033492395377726518,0.057142798480084828,0.76658100487398906
0.00069628600985710272,0.083122611549324682,0.020716266256277687,0.19580784473731747
0.23896139743785436,0.065461901842424994,0.16667234197401318,0.59009573861761677
0.0027965933596580724,0.0062722696867911661,0.12657955147102529,0.39772597741107735
0.0054546891885055302,0.15214477523581299,0.19220459129805742,0.42797686361591664
0.0080825402676025226,0.0032060593409770468,0.054941117706196946,0.29902010687185016
0.042845152058074133,0.44711439591950958,0.31127920462310876,0.89879998877798939
0.10391113039053081,0.0045075425183249791,0.016884837812596479,0.34664890032138745
0.013247623511020917,0.13775047557304312,0.1449585402792451,0.47959125242163853
0.0080790392593097036,0.069334109503908628,0.34405081651851277,0.31266870166027483
0.026529484897758953,0.022710670321913283,0.0762156686986388,0.6905447337190842
0.05990116451317825,0.015527506846956612,0.099769534311675068,0.45048805753677512
0.010861386662848079,0.063059354409605056,0.045848823541859061,0.83648624689096018
0.0010019284000881018,0.0091665195475276445,0.036622360567181822,0.30445476495808305
0.016200225733769492,0.02740346716711084,0.21430289277433612,0.36963764888883527
0.00047836964620053105,0.19780210758244168,0.42154887972526478,0.21836191720244616
0.11017710967296898,0.0072099547580317608,0.045725959636684299,0.61676379264633041
0.042392746752198847,0.59795975974757454,0.13905264201615564,0.18095378200877935
0.023314816102296597,0.038981508338308581,0.066157933915654957,0.43413669101410207
0.059849945301254183,0.0022995489641443418,0.073222894308736602,0.47470360295986963
0.0046686367959068008,0.025192173118507633,0.09249754791347467,0.61431459760669804
0.014276330309701562,6.650390163595242e-05,0.081963850551035278,0.94555437426156019
0.0037950667314599908,0.0025224819693996261,0.19195415351721826,0.28851646889380544
0.013438023668796067,0.045139500316765176,0.18190498648350406,0.29905886175257085
0.010422305708299688,0.010616261129412502,0.018930438831928371,0.65823625347191073
0.20379255957592129,0.0024737760013591194,0.29925891344685979,0.52492271457894446
0.0030787002117039744,0.0038936163999895479,0.043854174054659092,0.51448482078652891
0.006084784072721572,0.0063139358157705472,0.026533393487147301,0.22246951985021235
0.0022798122194879894,0.0370346041460504,0.098908814995675998,0.77900236287864133
0.026390375390678424,0.030714813012659478,0.051436395572837433,0.65884794209152486
0.033762394319320321,0.010536476650347714,0.16522176555659138,0.97548568160668314
0.0012946471661321496,0.21499987461512207,0.15097828090373819,0.22841092349379213
0.055953621903413693,0.012782410544199756,0.064859206087118149,0.92403687924480915
0.0017222952279425108,0.011142488163764371,0.094970203727144459,0.34450608191215171
0.014325129491635735,0.0056130504288616724,0.10531301289894743,0.23297463262211873
0.0052568272563298891,0.0016411930247797529,0.033788549214503673,0.50708373770200554
0.012720270690330205,0.45201574777301895,0.038471566235166767,0.43700710547230992
0.021738556871144774,0.022223403349652476,0.073737762946789048,0.64574604599461449
0.0070549459066581504,0.031729308619742692,0.042201584892225127,0.46003165462044898
0.027439562208614182,0.0084118952298710605,0.047637368124595819,0.29547742634394969
0.011600043549910838,0.0056737332575905013,0.040186102031266942,0.27356479399102246
0.00058874575671855414,0.33018801840449818,0.05290158318477324,0.34794600011682836
0.0071263149053203585,0.0057298696015396274,0.091550392120984661,0.48174785118916325
0.026856348812027926,0.059473275763431657,0.37901691546345623,0.48396203962478723
0.0023642587786698449,0.02965790963749532,0.070046835121872278,0.89570958665561407
0.0074469633578853186,0.021727325876473202,0.10003977241412798,0.54267490589848411
0.0014805471613922251,0.065256272286875416,0.19996825810412777,0.3150244287619286
0.0091189731150359797,0.0025056182896674665,0.32286972108596329,1.1634997429438334
0.00092849636061205379,0.0082944325987806804,0.7050402948047596,1.2960379049495305
0.029892030521516507,0.32048324375283122,0.031024494276891475,0.72853358683467317
0.033427192070047462,0.015652884363631173,0.093343867611733147,0.66881801248619133
0.0013361062805922329,0.15631484158336217,0.020562292080695068,0.24861798988004036
0.053485882374083006,0.0048277755025332228,0.0358152018095243,0.71509686607467415
0.0044936344548743455,0.00064065974083008512,0.16212594965037944,0.88099487763166806
0.0045698660323629054,0.083581836004687007,0.025420207240036463,0.47371309461380567
0.014297242293764447,0.043486533325233286,0.25005560342640282,0.58647806780498846
0.022639326126806348,0.41328373876551039,0.10154953133429606,0.40873014441075145
0.016075424581503392,0.0059952191462895061,0.37364902169036457,0.67512536299187031
0.0076196411741899306,0.0061684645494082353,0.039587797827149739,0.80369530084564089
0.0012408983528824089,0.0016839329255804293,0.10389327973356029,0.29418888166300333
0.024250988108923784,0.89741713100181764,0.075190580890907868,1.2005242520702541
0.0011404590435957684,0.011304466593034357,0.24836532072142747,0.66338300428214891
0.01173148941950327,0.00088666214630212078,0.088087314797639746,0.27863143264604007
0.051221181949267391,0.0036670915706751373,3.1543988967166912,0.41380771076981671
0.11789754546227688,0.23012954204736505,0.35563769430176817,0.62310511953454839
0.016055867969513783,9.2000438139574072,0.024391799335227383,0.33864815504189349
0.0056839642234666693,0.0014279827731561885,0.017971679026890511,0.37058708147609648
0.032208813664540883,0.0071902113397327126,0.067740474546025081,0.76420020748599438
0.0054969138054467535,0.0096191356165806988,0.099323995157307304,1.1909059281616661
0.087470751826406345,0.038004628626235784,0.26496018363860302,0.18937301507309537
0.010164216252309325,0.0040951690133331966,0.035344562611717568,0.79405651105184372
0.020888351282467583,0.0057185316933720714,2.0479296513370042,0.70079686768009519
0.065250391435749511,0.0035716441037960296,0.31158711697734615,1.1471667525453439
0.0047563357253705089,0.93995652134481411,0.052145556468521433,0.68579871491003752
0.0029596316295955019,0.026670431483724909,0.14647976201092661,0.59044042251348416
0.0014641499533838086,0.14023726982246185,0.1072481443543683,0.48875712558168866
0.0089637230347259129,0.034847303058871175,0.091152361427883355,0.64029728899512039
0.0074449599771094751,0.0084624333781491215,0.045272893874074835,0.47543003930408351
0.095624193967871293,0.012938579813564359,0.17910335547514783,0.33475340644659318
0.0069588375532173242,0.45649110157905176,0.33592942400926901,1.054417279332623
0.00044002405487544329,1.5996774330207297,0.22483558846698151,0.65221035929057991
0.024956043474176685,0.00022635287845878543,0.16995488380225823,0.31438826806588954
0.0049663833850835271,0.21643102605146208,0.0098912718137796462,0.67519779245094613
0.02801678198158377,0.0072889134112798194,0.28052833758268025,0.70708250600989542
0.017316351512881703,0.005787237848391147,0.12577838289719268,0.58984107102189542
0.0031131667091071329,0.00049836806214054413,0.035129646334304279,0.25201705082021425
0.0099294488021618495,0.078733325299947837,0.047936466683931526,0.42556836573106066
0.035566639035464878,0.071925672940356081,0.042225698794710699,0.76517424030312731
0.0031597372315839496,0.058876415995994566,0.020325368713219612,0.82419453469662862
0.0073024502702646373,0.035724556261923508,0.067312346214484467,0.43550124727518857
0.0010841712866329551,0.039183010130013553,0.16626927250375956,0.3112036978365727
0.15026655539561551,2.0044700938948403,0.16130919224205065,0.69786276913136125
0.0022439638429767417,0.11380731511784498,0.11385598384390085,0.58472357924658058
0.0029099180200373425,0.0013271048565508879,0.059605969542781322,0.41885630515750277
0.021181621112620355,0.049172442149439763,0.018049477536749747,0.099075146850039694
0.0078289859959629979,0.0076201797467180012,0.11078961463628743,0.32249050099208881
0.00019168351627650617,2.4092480916916652,0.35230562916041835,0.64988858498713853
0.075226084225367015,0.0072013460333758429,0.41760582472259927,0.78117374340500179
0.0032514578926002903,0.17431636092604541,0.10463188486688119,0.53611433393435715
0.0015004506852602376,0.015956685351126203,0.061221385668719285,1.1045184136888129
0.007889644946226881,0.37724573386864735,0.037298047411652352,0.28846241673860357
0.010681502248831846,0.48805458026794862,0.11461024292759413,0.86819733016942857
0.00096263143392898338,0.010669553871241707,0.11365650272313584,0.34074816489184279
0.1422636392680601,0.061680442333122504,0.023511348690983629,0.1908200307666546
0.011018859805895124,0.12549840542361548,0.11730646362211794,0.45833069721416231
0.0011795846496022279,0.001283784568408557,0.11334571908731765,0.26483819058797514
0.038991888798390342,0.0088163922062623294,0.24089995594430483,0.95489695963817245
0.029771759328104039,0.003012797939011254,0.019785149350426825,0.30112409103587001
0.026376178749273338,0.039453573189374015,0.11111768657703716,0.37820078802319684
0.0072690439562654845,0.38151789094297001,0.088456257399366425,0.31458259734339555
0.026777499241143064,0.013471414432087773,0.11511661953150654,0.83614019074324997
0.0029911944355267353,0.012722194035259156,0.021315948395494055,0.55776961323739072
0.010954984324654041,0.038884165113760291,0.038400014902343009,0.98745435326709496
0.034479614812480575,0.012593816605709985,0.58607360370675232,0.35587673841832246
0.021743956021316235,0.013101936928929067,0.1095160008684134,0.51163443533902453
0.0037573575224099055,0.16099129119529587,0.14260843413332058,0.39148313731375489
0.014201117866440034,0.0014037447734916342,0.15688829104330385,0.47399157877096415
0.007570492878248322,0.23896557551712341,0.085434524705237255,0.67236713594694619
0.0040351397956372662,0.017512352595267726,0.058691333106011337,0.38803167894563961
0.0086542881328575648,0.0021203245526062991,0.12533987880567804,0.26417155786758229
0.0052316586596055387,0.049453263283799377,0.18063582209542256,0.40006899983011396
0.0021774743514447591,0.0075973565445544193,0.13587502718566971,0.33102330197955909
0.0044380827247077169,0.0081784432610307583,0.23163405382003685,0.5962519933287157
0.030276458048059555,0.13141249837537855,0.32715690975198258,0.43267551639181573
0.0020353489528454958,0.010247630871504683,0.024211415028137107,0.41709054290346426
0.0017954952523551633,0.27344377851695351,0.14401284159048899,0.45718536134477877
0.00076107832868316423,0.017684979253908467,0.11882147608773787,0.2539135920860307
0.0050346950103708982,0.0020526441784826589,0.042476742134797359,0.95388654776196058
0.0030255385245556783,0.15156107781295269,0.04632700587681917,0.64408870701293608
0.012253978644831883,0.011429437891247984,0.13349262268877643,0.72094500709698706
0.00024546062340068993,0.0037041035245595757,0.15058513813335966,0.4002107151063039
0.12281688549056159,0.0085481573163335,0.14046064924636978,0.88581885879987343
0.0011502045068385437,0.00079249993375328314,0.080384463510616955,0.61864177525653341
0.02277181161946739,0.14188242030167211,0.066449757614589725,0.87464387461188609
0.0072001864009950366,0.001897770046909465,0.19477728706845107,0.48308810484588277
0.040364863767169086,0.021198371943585353,0.082656816320614265,0.50345801799193413
0.0086836957318403817,0.12489472526719089,0.091968281677283464,1.1758698628113908
0.010844155752476079,0.044641111542264522,0.051486958575429044,1.2261635979070242
0.01862448511693952,0.0030388897358452596,0.39036584772848615,0.44992211155973011
0.0096072444606802275,0.022552274366497177,0.064388606962136261,0.68500737515760446
0.0010694931061039159,0.0038867351803414207,0.40702499634697292,0.77212785882321555
0.016498562377723774,0.00033523474907849071,0.066623929710861354,0.3514259383846528
0.0055935015850628747,0.068611055009081323,0.37394191257890436,0.42801965061761588
0.0097271333198607896,0.14711654072948982,0.081310159131828305,0.2632625415215471
0.0025482381938548761,0.024819923899323575,0.097175544097561323,0.93355409428320668
0.0037804069339663648,0.024374724373913536,0.026749569674719219,0.87447849358946272
0.12319635631799668,0.43390176353060128,0.057960897480070786,0.72543808807973831
0.001543163806829435,0.71102908871158021,0.040440916119517299,0.62765451917638559
0.0040543342581915616,0.00043249789994604147,0.060689125060080229,0.54838216564897801
0.0043717794475176359,0.42919632561830273,0.040992170020505481,0.33752937744129108
0.015592410985627933,0.10387705747084705,0.16298343997698039,0.2972551498872763
0.01608717208149112,0.20878692003772925,0.012514457984463266,0.62435035846787212
0.0053790996439328775,0.17825861973119733,0.050767855594548876,0.12394447007662157
0.013231671386532726,0.05490622395648502,0.12757428822124675,0.45518277184415701
0.012812044830313228,0.011880721990505874,0.022746926351447226,0.35311394167818627
0.0058006231099059762,0.0037651400941078111,0.14028741786345988,0.47044446482091207
0.062390749313463223,0.017107198202312022,0.022330802838833406,0.47050265067977076
0.024770918233540745,0.0010519727881371651,0.043817062392225936,0.84064520173201962
0.0038278296428647073,0.15339305411714077,0.12690942216114634,0.40879486737854354
0.014373696904127107,0.046744144183461477,0.13971736012643091,0.38461181080564349
0.0083930772790969579,0.15473614431412974,0.21488705903125366,0.63102990830263772
0.0055095948004004166,0.0068907751753372248,0.040837425173845691,0.27639134019602379
0.038614515124848973,0.0035080231421558564,0.09760223403289027,0.64949341179673048
0.33360386038092521,0.019859147224208354,0.3118451961687751,1.1212611592427018
0.0036260450987036399,0.58809436929972836,0.84022751618247882,0.66138032111439871
0.013214579492747302,0.085348933640818359,0.42601687442910241,0.41717898028753087
0.0023358936501575462,0.063006492305924242,0.034451299175804334,0.55378205811630887
0.0045546705631861629,0.0003356679858143092,0.23497144131985831,0.54957426761053008
0.010986541011022057,0.0074081756803330749,0.20439265305322793,0.36231008805563997
0.046308508966067405,0.0021833620664584714,0.21644790227881383,0.72679112831169668
0.0020941076100787995,0.0043923990063810502,0.15645637731698928,0.28374348646668535
0.0031300694809039322,0.12714503998590876,0.059466648987873315,0.22253940352113574
0.0015319744803113933,0.0014968034626489993,0.1431454236331916,1.0410580698708298
0.0033878223057738246,0.008629702647680015,1.1360855824929703,0.39129447875568563
0.015384666508284222,0.011777791226425338,0.03475423891424155,0.62219446884522478
0.03023208893515528,0.0043640158621930155,0.22018539702025994,0.34883212806313657
0.095405560116288146,0.16288947385368108,0.050055660939100563,0.39292874691750995
0.0045509202420257848,0.23747571916458093,0.064470964693869523,0.38042678525934726
0.00095652813817923889,0.064482437599431411,0.076271870620189391,0.47587880421039691
0.0016851911513288069,0.023201002041137481,0.34183035744821305,0.49195598036700466
0.0062055205080490767,0.035038673949215511,0.26248750153641243,1.0663297117726203
0.019319955312698405,0.0094306313324283211,0.1594970355660929,0.51562146921969809
0.0078990398861423401,0.025053486653606325,0.031017964409250587,2.1090150902753084
0.0036455160277770998,0.0046232127244470334,0.22398839925166777,0.60279321962310961
0.020681480355728008,0.0153810840307144,0.095426407762064236,0.42501964532076164
0.016380013325138665,0.24552757370581044,0.074010260872674635,0.27073510850726279
0.0040010124615567928,0.1211744235286055,0.10438854931905385,0.50266099527014529
0.033851422534285157,0.0077268174494826633,0.0097161000024664247,0.66742402853191241
0.075346596028135523,0.060894655306942672,0.044634021408388368,0.6286820583166145
0.0083653973962188669,3.1517936526548804,1.442093467059316,0.25937478423511995
0.000937101313390211,0.023501874207425662,0.056558946309544195,0.58317080809379018
0.015857865210253633,0.011974364092839125,0.056435056167861354,0.2860526268267703
0.0049082685657564802,0.0018635852976136534,1.572101288608899,0.34115924367846412
0.0022229653733971599,0.0040854873353778891,0.20020926609456813,0.42240687012221018
0.026883984334381741,0.018203196681311505,0.090484550266770228,0.49399246943281655
0.018989160067204216,0.27389589480533377,0.038200936382918986,0.28100611429606248
0.070280979078713168,0.19338217974295618,0.023188659490445254,0.42431374868096006
0.0054647164435116949,0.0023794376981431924,0.029546962460008097,0.89313659608270224
0.016028137645341296,0.22348101596506312,0.29106424852069934,0.63413994237629911
0.019206711258660834,0.0060111161607803512,0.11164592494548832,0.33948297285729911
0.00047538253308368505,0.00062676677201597075,0.019576463855816045,0.84001593478558256
0.0082809623721624408,0.0026722990649958442,0.063142285384158434,0.35230055269218952
0.018222888431908273,0.12938774743449491,0.42566460321919108,0.62296534834299733
0.15365797736568587,0.059610613965547649,0.10119652650056782,0.35784789806565137
0.010322472031615867,0.040727076386997706,0.079847778460378591,0.89587237998094371
0.035034054252382194,0.017077006405764168,0.073315519190520387,0.16877783018388409
0.021374637135076584,0.018813191791031938,0.13401384476680786,0.5002963649488148
0.030618887469463642,0.023880854460312087,0.078403154372886974,0.50823126600500002
0.092402767401841279,0.00036142053198737152,0.11396767053605364,0.86422189162341534
0.0016662958531075474,0.010700516422163303,0.065458769341856571,0.2800482957093266
0.048832814710254163,0.014495815106463212,0.072098344047668766,0.27592588441511623
0.036450279135471587,0.00096482474884051822,0.16388761275709504,1.4277039086215295
0.016329581304362854,0.00078127056249835717,0.30385061486506654,0.2059346558219699
0.026234356858249194,0.0018464817109666808,0.85288836404801882,0.29952654781458649
0.13006133156086602,0.0035146339642724398,0.040574923419801276,0.42378879169847239
0.007589050409407108,0.010176356062039538,0.015823562819828968,0.50461654196523931
0.029817295360454785,0.1107947806587499,0.28052389780865583,0.95468064049077961
0.05417584289684791,0.0014005610665692508,0.12012727683279513,1.7189890965318757
0.0011025303715744938,0.0053036824267993473,0.10147541154636058,0.27612296232015882
0.040658178000028092,0.0013015080911962559,0.11553405952029389,1.2483254519818578
0.020155305109079622,0.0033548053674197858,0.13944431136747637,0.28195641130867555
0.059018424938790108,1.2922846590660557,0.048037638877118073,0.33290046719943722
0.0061440444554289901,0.013545458481597621,0.036311557495524747,0.65058878545456911
0.0074407583875065646,0.044962230679703813,0.28019596870760771,0.34688464351893061
0.0079494873814354976,0.0041679535640385228,0.027777171209179594,0.54414027656698949
0.0068731679824914401,0.056483507908042629,0.043160478133185368,0.60054910111584558
0.10311219466603982,0.0096650433274316164,0.026742833782315924,0.51826147172647408
0.015234169093893779,0.04736531008222282,0.18362020044243585,0.73638974884201203
0.0082147661345416383,0.0022690371592967722,0.1465911643083157,1.1049197042833196
0.018993906448966071,0.052419223951069606,0.020208346644780491,0.5137635981403913
0.00043624409619640747,0.0025016563581144249,0.11927660772857597,0.56336208331159865
0.0014008842344125885,0.11798302223474542,0.17855977475930154,0.44929504172671875
0.081314388354085318,0.0075771149273088367,0.065867795126918482,0.54045717600657706
0.0041290221037438074,0.0098964927760683032,0.094419431510433763,0.35467507780465463
0.00086794216135726459,0.00010673268180358128,0.015282176979230669,0.38573523756609368
0.01215085313091668,0.03582694512684291,0.070781972717840369,0.74112250337376118
0.0018441099469448169,0.0016112201363219511,0.02917246706668505,0.83042679717135204
0.0039818717959336156,0.055284231648492395,0.082798154384329387,0.45678199503269434
0.0022430524286008707,0.013341104303497515,0.041992247953494342,0.41854407652850101
0.01893996184584051,0.00025828824213506636,0.16376004414569958,0.20939385165493274
0.037303546621219284,0.0010216512839913367,0.077253099267061184,0.60889146663744598
0.011617775471521524,0.1459627796108223,0.24034587526870013,0.22935246872718029
0.045815802268543447,0.040872259891229681,0.051367942388447552,0.2091224589877235
0.089950850266040605,0.01103792667511409,0.10869846818762233,0.38758156791386011
0.0030085787318054587,0.0012284605507533767,0.06952982799505375,0.58937985666742987
